filename,num_text_blocks,avg_confidence
receipt_00175.png,4,0.8508195742033422
receipt_00176.png,2,0.9804390482604504
receipt_00177.png,4,0.9677356481552124
receipt_00178.png,3,0.7117523948351542
receipt_00179.png,5,0.6231534902006388
receipt_00180.png,5,0.7136183490860276
receipt_00181.png,5,0.7914906954392791
receipt_00182.png,3,0.8068747650831938
receipt_00183.png,3,0.6251769661903381
receipt_00184.png,3,0.99381248280406
receipt_00185.png,7,0.6250453230542397
receipt_00186.png,7,0.8701943925448826
receipt_00187.png,6,0.8312147110700607
receipt_00188.png,7,0.5336057501179832
receipt_00189.png,3,0.9269271890322367
receipt_00190.png,4,0.8623082113917917
receipt_00192.png,3,0.925783014545838
receipt_00193.png,4,0.8857550969114527
receipt_00194.png,7,0.9529417646782739
receipt_00195.png,4,0.984865378588438
receipt_00196.png,3,0.6943163766215245
receipt_00197.png,2,0.7023389940150082
receipt_00198.png,2,0.9364627404138446
receipt_00199.png,4,0.9896089760586619
receipt_00200.png,4,0.768804706633091
receipt_00201.png,5,0.7627909831237047
receipt_00202.png,8,0.8067854503169656
receipt_00204.png,5,0.9652723133563995
receipt_00205.png,3,0.8645855449140072
receipt_00206.png,4,0.6945505071198568
receipt_00207.png,2,0.7319648787379265
receipt_00209.png,3,0.9803443004687628
receipt_00210.png,7,0.9742732111896787
receipt_00211.png,7,0.9581304847129753
receipt_00212.png,7,0.6106594659920249
receipt_00213.png,2,0.9733163928613067
receipt_00214.png,5,0.4956357304006815
receipt_00215.png,2,0.6049833842553198
receipt_00216.png,2,0.715968482196331
receipt_00217.png,4,0.7034512422978878
receipt_00218.png,3,0.7234254231831679
receipt_00219.png,3,0.6960725396832762
receipt_00220.png,2,0.7221250873990357
receipt_00221.png,3,0.978348278750976
receipt_00223.png,4,0.9785954225808382
receipt_00224.png,4,0.8030217903433368
receipt_00225.png,5,0.9760115563869476
receipt_00227.png,7,0.5912427175790071
receipt_00228.png,4,0.9835680825635791
receipt_00229.png,3,0.9617590941488743
receipt_00230.png,4,0.9940224869624217
receipt_00232.png,4,0.7676274754630867
receipt_00233.png,3,0.9922291353965799
receipt_00234.png,4,0.8897497616708279
receipt_00235.png,3,0.8384743108423814
receipt_00236.png,3,0.861479040235281
receipt_00237.png,4,0.9891200391575694
receipt_00239.png,5,0.8126604518154636
receipt_00240.png,4,0.5730362627655268
receipt_00241.png,7,0.8992604790255427
receipt_00242.png,2,0.9257147088646889
receipt_00243.png,5,0.9657081549055875
receipt_00244.png,4,0.8860977413132787
receipt_00245.png,3,0.7797503092636665
receipt_00246.png,4,0.9841936235316098
receipt_00247.png,5,0.6095217287540435
receipt_00248.png,4,0.9053580146282911
receipt_00251.png,4,0.6680333190597594
receipt_00252.png,6,0.8491900470107794
receipt_00253.png,2,0.7417500552633953
receipt_00254.png,5,0.9425067885252247
receipt_00255.png,5,0.8241924751549959
receipt_00256.png,2,0.8502671122550964
receipt_00257.png,5,0.8520673327147961
receipt_00258.png,5,0.8977656424045563
receipt_00260.png,5,0.9459000185597688
receipt_00261.png,3,0.7978568589896895
receipt_00262.png,3,0.9846176646339396
receipt_00263.png,2,0.8429109454154968
receipt_00264.png,3,0.9688317850511036
receipt_00265.png,4,0.994975637178868
receipt_00266.png,3,0.7493659221070844
receipt_00267.png,3,0.7265567382176717
receipt_00268.png,4,0.988964875228703
receipt_00269.png,2,0.7852028645575047
receipt_00270.png,4,0.7527103228494525
receipt_00271.png,3,0.987388608045876
receipt_00272.png,5,0.620837540179491
receipt_00273.png,6,0.8922375862797102
receipt_00274.png,4,0.9413173198699951
receipt_00275.png,4,0.913268833886832
receipt_00276.png,2,0.9299746481701732
receipt_00277.png,4,0.9079800247155871
receipt_00278.png,3,0.8931790379186472
receipt_00279.png,9,0.8553203642368317
receipt_00280.png,3,0.9353554984554648
receipt_00281.png,4,0.9969454417005181
receipt_00282.png,4,0.7967842593789101
receipt_00283.png,6,0.896779882411162
receipt_00285.png,4,0.994975637178868
receipt_00286.png,1,0.6686834096908569
receipt_00287.png,6,0.9964316387971243
receipt_00288.png,4,0.6877658599987626
receipt_00291.png,1,0.982990775257349
receipt_00292.png,7,0.8955205423491341
receipt_00293.png,5,0.8372232037541835
receipt_00294.png,4,0.9794381938991137
receipt_00295.png,4,0.7679591786582023
receipt_00296.png,3,0.9779286213840047
receipt_00297.png,3,0.9145240627783219
receipt_00298.png,3,0.9797557242951976
receipt_00299.png,2,0.9764105556532741
receipt_00300.png,3,0.732292347898086
receipt_00301.png,9,0.8822755763928095
receipt_00302.png,7,0.858271469229034
